energy,danceability,tempo,valence,loudness,acousticness,speechiness,popularity
0.72,0.916,103.312,0.76,-8.548,0.36,0.1,78
0.448,0.696,95.004,0.569,-9.099,0.452,0.0333,0
0.399,0.406,142.83,0.163,-10.449,0.756,0.0278,76
0.692,0.609,116.959,0.454,-2.958,0.0157,0.0259,90
0.148,0.603,95.451,0.228,-10.449,0.927,0.0279,74
0.788,0.504,170.039,0.228,-4.113,0.0134,0.215,77
0.682,0.487,123.391,0.356,-4.6,0.166,0.0527,61
0.533,0.584,131.745,0.224,-7.11,0.684,0.0305,74
0.115,0.563,129.046,0.515,-16.809,0.934,0.0626,25
0.62,0.331,84.922,0.199,-6.557,0.405,0.0356,42
0.706,0.549,82.49,0.312,-17.454,0.663,0.945,22
0.242,0.369,69.383,0.233,-12.52,0.979,0.0392,25
0.811,0.592,169.849,0.707,-5.55,0.431,0.175,36
0.978,0.579,125.073,0.558,-5.327,8.55e-05,0.0548,0
0.3,0.428,81.403,0.278,-10.214,0.638,0.157,44
0.758,0.602,141.108,0.788,-9.416,0.25,0.0324,68
0.587,0.494,131.774,0.605,-7.323,0.00518,0.0324,63
0.65,0.453,152.133,0.225,-4.508,0.00251,0.0271,28
0.964,0.713,138.054,0.562,-9.212,0.00541,0.0363,13
0.278,0.27,117.218,0.0516,-17.283,0.944,0.0361,39
0.263,0.761,107.991,0.315,-14.762,0.12,0.0473,60
0.856,0.684,117.027,0.343,-2.676,0.342,0.0411,71
0.965,0.293,90.167,0.259,-3.892,0.00389,0.0787,26
0.484,0.731,92.043,0.35,-5.579,0.73,0.0354,65
0.75,0.419,145.867,0.436,-3.546,0.011,0.0316,74
0.618,0.611,99.999,0.515,-6.573,0.0029,0.0655,54
0.842,0.872,127.011,0.971,-6.736,0.102,0.0299,25
0.662,0.686,125.004,0.283,-12.405,0.00281,0.0438,52
0.966,0.61,126.001,0.631,-4.116,0.000645,0.305,57
0.825,0.702,102.977,0.915,-3.787,0.00883,0.0601,85
0.679,0.536,144.015,0.149,-5.863,0.01,0.028,37
0.572,0.743,122.658,0.675,-9.627,0.186,0.0493,70
0.649,0.484,151.537,0.838,-7.479,0.258,0.0561,58
0.91,0.73,128.053,0.3,-5.509,0.109,0.191,63
0.189,0.402,126.307,0.619,-22.257,0.996,0.0406,0
0.964,0.416,157.925,0.212,-2.967,2.35e-05,0.112,0
0.283,0.478,77.398,0.462,-19.7,0.594,0.0518,0
0.55,0.87,95.019,0.566,-5.537,0.102,0.0722,87
0.539,0.506,118.668,0.208,-10.654,0.11,0.0293,61
0.741,0.363,130.66,0.47,-2.763,0.207,0.358,20
0.291,0.565,83.017,0.195,-15.968,0.506,0.044,49
0.659,0.845,125.965,0.547,-6.348,0.159,0.0373,69
0.562,0.798,99.98,0.431,-12.748,0.152,0.265,23
0.797,0.766,128.001,0.745,-6.563,0.18,0.0296,25
0.982,0.371,168.934,0.0785,-5.886,0.359,0.512,23
0.556,0.586,167.018,0.517,-7.639,0.00655,0.0592,0
0.808,0.493,117.971,0.38,-3.365,0.000235,0.0362,70
0.822,0.704,122.031,0.541,-4.69,0.0097,0.0366,2
0.852,0.82,109.036,0.82,-2.567,0.488,0.166,74
0.679,0.835,124.98,0.85,-5.329,0.583,0.0364,98
0.493,0.678,122.627,0.914,-13.782,0.0882,0.0302,60
0.803,0.53,80.992,0.565,-5.031,0.0545,0.0386,64
0.55,0.633,147.099,0.333,-9.965,0.649,0.0924,74
0.727,0.623,125.975,0.4,-5.57,0.184,0.0562,0
0.436,0.333,140.011,0.149,-9.735,0.876,0.029,47
0.855,0.548,145.133,0.644,-3.266,0.0149,0.151,72
0.777,0.266,146.777,0.652,-6.06,0.394,0.0473,27
0.402,0.834,122.008,0.684,-10.277,0.76,0.072,64
0.187,0.372,70.334,0.217,-13.497,0.942,0.0323,59
0.533,0.688,164.069,0.567,-8.363,0.0355,0.0865,72
0.954,0.509,120.001,0.841,-6.06,0.000483,0.0517,21
0.657,0.318,177.477,0.753,-11.829,0.101,0.0358,63
0.473,0.396,133.449,0.385,-7.67,0.326,0.0345,71
0.447,0.527,94.051,0.536,-12.014,0.243,0.0311,62
0.574,0.42,170.549,0.218,-5.149,0.238,0.0292,67
0.896,0.274,174.057,0.378,-3.837,0.00107,0.0395,29
0.953,0.702,134.027,0.507,-6.347,0.0113,0.0473,65
0.835,0.454,175.602,0.55,-6.307,0.448,0.0685,40
0.218,0.556,139.775,0.289,-11.923,0.788,0.0305,43
0.897,0.434,135.54,0.376,-4.845,0.0124,0.0695,70
0.522,0.529,95.988,0.745,-10.432,0.35,0.0239,40
0.828,0.591,89.981,0.881,-10.309,0.138,0.0539,52
0.681,0.471,128.063,0.361,-9.946,0.153,0.0442,39
0.328,0.335,131.163,0.223,-10.164,0.542,0.0312,47
0.351,0.497,171.719,0.234,-9.048,0.777,0.0648,59
0.47,0.846,119.071,0.44,-10.573,0.0107,0.0524,32
0.689,0.66,127.98,0.427,-2.671,0.0884,0.0337,74
0.166,0.471,169.298,0.421,-14.147,0.858,0.0457,38
0.322,0.611,119.957,0.315,-14.461,0.922,0.0367,47
0.68,0.195,152.29,0.221,-6.497,0.0242,0.0376,59
0.692,0.622,112.053,0.774,-6.97,0.363,0.0276,71
0.678,0.808,128.001,0.072,-12.26,0.00215,0.0653,16
0.605,0.282,103.929,0.0783,-4.916,0.0047,0.0294,74
0.756,0.704,121.737,0.461,-4.948,0.298,0.448,91
0.82,0.728,124.001,0.652,-6.198,0.00898,0.031,73
0.223,0.523,150.097,0.738,-11.437,0.618,0.0393,48
0.76,0.651,122.969,0.137,-5.949,0.0273,0.0446,63
0.497,0.734,127.989,0.307,-9.666,0.67,0.166,68
0.602,0.781,129.011,0.554,-4.881,0.225,0.0523,47
0.168,0.25,107.269,0.141,-16.789,0.822,0.0329,0
0.457,0.706,144.962,0.427,-8.667,0.369,0.0597,70
0.767,0.579,149.975,0.475,-6.916,0.00475,0.0399,47
0.282,0.39,155.877,0.297,-13.524,0.891,0.0493,32
0.459,0.473,66.37,0.346,-7.348,0.4,0.0377,53
0.727,0.443,160.82,0.566,-7.951,0.263,0.145,69
0.901,0.589,173.979,0.11,-1.663,0.0411,0.0873,20
0.771,0.593,132.101,0.417,-6.522,0.0108,0.0338,0
0.538,0.649,160.075,0.355,-9.793,0.0483,0.0918,68
0.825,0.386,188.962,0.253,-8.881,0.00159,0.277,39
0.895,0.435,119.659,0.668,-8.7,1.13e-05,0.0421,61
0.386,0.497,81.774,0.695,-14.177,0.784,0.038,0
0.281,0.158,74.409,0.0485,-8.069,0.957,0.0376,19
0.631,0.421,175.95,0.206,-7.784,0.174,0.057,40
0.539,0.665,145.828,0.666,-6.613,0.165,0.0699,52
0.816,0.298,87.72,0.464,-6.513,0.473,0.0435,45
0.952,0.273,100.271,0.472,-8.762,0.0169,0.0843,79
0.591,0.541,111.676,0.116,-6.688,0.289,0.0336,73
0.72,0.69,135.979,0.722,-5.601,0.479,0.285,50
0.812,0.733,125.027,0.619,-4.559,0.00125,0.122,0
0.748,0.503,125.896,0.356,-4.124,0.0305,0.0619,72
0.76,0.685,160.035,0.781,-7.813,0.0199,0.0512,75
0.981,0.61,155.136,0.118,-1.252,0.0272,0.42,20
0.104,0.415,82.006,0.18,-11.83,0.955,0.0426,71
0.0594,0.504,113.051,0.32,-17.779,0.991,0.0549,42
0.781,0.695,124.04,0.456,-5.578,0.0185,0.0452,75
0.369,0.368,87.537,0.285,-10.908,0.47,0.027,0
0.601,0.831,104.068,0.492,-5.674,0.386,0.321,62
0.408,0.426,76.309,0.528,-9.419,0.771,0.0524,73
0.353,0.62,74.037,0.281,-10.583,0.569,0.235,13
0.781,0.765,105.998,0.623,-4.523,0.0326,0.0542,42
0.543,0.563,91.045,0.302,-6.877,0.0297,0.0276,34
0.623,0.543,127.884,0.171,-4.067,0.204,0.0314,55
0.396,0.427,70.368,0.306,-7.556,0.736,0.0366,72
0.727,0.731,176.042,0.79,-6.001,0.0907,0.327,62
0.337,0.349,181.694,0.442,-9.267,0.838,0.0507,61
0.266,0.0607,58.261,0.0365,-14.469,0.645,0.0432,39
0.882,0.454,153.982,0.63,-6.353,0.0431,0.0609,23
0.838,0.527,117.454,0.721,-6.013,0.0206,0.0323,64
0.927,0.515,111.074,0.516,-5.873,0.00765,0.0591,42
0.73,0.717,102.002,0.792,-4.729,0.383,0.0568,72
0.966,0.519,94.965,0.313,-1.819,0.00014,0.0576,25
0.484,0.316,117.363,0.299,-9.11,0.000334,0.0308,75
0.333,0.689,115.835,0.471,-12.134,0.817,0.0307,71
0.399,0.581,98.025,0.183,-9.322,0.916,0.0325,63
0.404,0.555,81.041,0.517,-7.539,0.476,0.104,43
0.833,0.628,128.003,0.56,-4.126,0.0079,0.0282,70
0.412,0.483,170.163,0.247,-8.461,0.737,0.0402,81
0.292,0.711,103.951,0.194,-15.523,0.313,0.037,78
0.735,0.554,170.012,0.885,-5.915,0.434,0.0527,49
0.139,0.453,105.33,0.17,-12.683,0.806,0.0302,0
0.719,0.794,90.016,0.69,-7.227,0.0119,0.0761,83
0.96,0.598,163.011,0.937,-3.989,0.169,0.042,0
0.961,0.284,66.91,0.0307,-19.18,0.217,0.0958,33
0.993,0.484,195.06,0.601,-1.002,0.000164,0.179,23
0.512,0.716,104.957,0.326,-6.257,0.483,0.0331,78
0.53,0.765,130.104,0.529,-7.18,0.509,0.0833,68
0.705,0.549,146.024,0.52,-5.563,0.316,0.0564,64
0.393,0.557,114.048,0.238,-8.304,0.11,0.0331,50
0.0552,0.222,128.695,0.054,-28.651,0.932,0.0483,60
0.979,0.359,149.026,0.303,-5.599,0.000449,0.0866,51
0.766,0.683,119.19,0.568,-8.733,0.554,0.041,65
0.731,0.589,87.908,0.191,-6.343,0.0534,0.0868,79
0.91,0.433,83.408,0.303,-2.547,0.00173,0.0643,49
0.544,0.541,98.015,0.456,-7.559,0.28,0.258,61
0.378,0.861,139.943,0.513,-19.649,0.519,0.304,52
0.569,0.837,135.022,0.614,-8.554,0.751,0.16,35
0.303,0.637,50.68,0.202,-9.532,0.193,0.0905,22
0.67,0.692,124.96,0.601,-7.459,0.146,0.0302,61
0.445,0.567,149.985,0.143,-7.226,0.0207,0.0283,44
0.457,0.759,89.998,0.57,-6.339,0.549,0.0335,54
0.696,0.606,121.347,0.68,-5.153,0.122,0.0613,0
0.524,0.611,203.787,0.73,-8.256,0.68,0.035,64
0.671,0.658,100.966,0.166,-12.21,0.0933,0.0363,85
0.427,0.857,130.033,0.366,-8.638,0.281,0.112,76
0.625,0.489,149.921,0.439,-6.497,0.288,0.0584,65
0.857,0.641,122.728,0.961,-5.725,0.013,0.301,68
0.756,0.761,126.122,0.702,-7.656,0.00953,0.0354,21
0.647,0.183,104.943,0.353,-6.453,0.315,0.0317,32
0.712,0.669,124.009,0.843,-4.992,0.303,0.0412,71
0.611,0.809,163.996,0.815,-2.777,0.684,0.109,48
0.935,0.38,109.096,0.529,-7.061,6.45e-06,0.0595,0
0.306,0.574,90.575,0.491,-11.877,0.865,0.0292,43
0.309,0.778,80.115,0.556,-16.688,0.915,0.324,63
0.969,0.578,104.999,0.684,-3.894,0.00113,0.0317,63
0.931,0.363,124.9,0.199,-4.265,6.57e-05,0.0676,24
0.676,0.565,103.554,0.963,-7.482,0.335,0.0384,0
0.256,0.531,82.246,0.355,-14.161,0.411,0.0253,19
0.574,0.512,119.917,0.161,-7.016,0.0425,0.0273,74
0.792,0.834,120.004,0.922,-5.91,0.0301,0.0338,50
0.864,0.626,123.833,0.555,-3.12,0.0682,0.0378,0
0.683,0.697,96.133,0.603,-2.881,0.0372,0.117,82
0.607,0.738,131.982,0.78,-3.933,0.00746,0.0845,0
0.65,0.552,127.977,0.228,-7.552,0.00953,0.0363,55
0.75,0.234,173.82,0.316,-7.034,0.369,0.0738,60
0.887,0.606,119.974,0.903,-4.404,0.000242,0.0598,71
0.542,0.799,107.993,0.673,-7.142,0.0858,0.0308,60
0.666,0.674,115.868,0.734,-9.749,0.392,0.0381,0
0.598,0.708,112.027,0.698,-8.365,0.037,0.0291,4
0.749,0.594,179.968,0.694,-5.298,0.0338,0.056,74
0.939,0.625,102.999,0.644,-3.115,0.00138,0.0669,76
0.902,0.563,121.99,0.0403,-10.781,0.00858,0.0408,53
0.875,0.57,175.017,0.802,-5.065,0.0334,0.07,18
0.996,0.367,154.116,0.307,-1.419,0.0476,0.538,30
0.234,0.713,123.737,0.779,-11.368,0.878,0.13,20
0.388,0.353,80.67,0.19,-7.091,0.346,0.0366,52
0.412,0.422,105.235,0.231,-7.878,0.81,0.0289,39
0.713,0.503,108.873,0.524,-5.932,0.000468,0.0331,29
0.758,0.52,135.349,0.706,-9.92,0.115,0.0363,0
0.855,0.812,90.04,0.573,-3.725,0.0789,0.0554,85
0.442,0.446,144.994,0.469,-7.367,0.684,0.0266,46
0.624,0.293,87.335,0.213,-7.13,0.0865,0.0613,63
0.881,0.474,180.0,0.587,-1.846,0.033,0.0398,62
0.796,0.47,113.108,0.215,-3.277,0.362,0.0336,75
0.883,0.771,127.008,0.895,-5.243,0.00596,0.0584,73
0.648,0.514,144.942,0.0816,-5.456,0.27,0.0482,63
0.588,0.48,177.018,0.305,-10.773,0.00213,0.0339,66
0.883,0.714,126.016,0.819,-4.43,0.00819,0.0625,62
0.343,0.548,121.67,0.34,-6.862,0.755,0.0324,19
0.707,0.565,127.222,0.831,-5.65,0.0101,0.0298,0
0.438,0.604,110.148,0.647,-7.325,0.786,0.0891,26
0.581,0.303,158.663,0.389,-13.108,0.736,0.139,0
0.978,0.525,178.069,0.577,-1.072,0.00485,0.0815,68
0.815,0.749,102.218,0.866,-6.381,0.228,0.083,0
0.958,0.459,142.707,0.586,-2.333,0.0283,0.0877,70
0.702,0.801,99.043,0.524,-4.952,0.49,0.37,0
0.805,0.545,110.005,0.727,-5.792,0.0326,0.0491,61
0.695,0.691,106.064,0.514,-5.6,0.0592,0.0367,76
0.607,0.737,179.957,0.528,-3.599,0.194,0.0835,0
0.903,0.723,132.006,0.443,-1.262,0.413,0.033,68
0.373,0.718,88.299,0.803,-8.603,0.732,0.0388,24
0.441,0.534,140.137,0.113,-7.071,0.525,0.0362,68
0.202,0.39,145.953,0.257,-21.285,0.88,0.0657,46
0.716,0.437,170.094,0.307,-4.306,0.39,0.05,66
0.675,0.288,179.475,0.337,-4.514,0.0741,0.0577,0
0.288,0.687,110.927,0.308,-10.415,0.863,0.045,74
0.763,0.754,117.953,0.464,-4.627,0.0301,0.0435,86
0.273,0.444,94.455,0.245,-12.609,0.833,0.0288,39
0.548,0.934,105.042,0.455,-7.89,0.0334,0.224,39
0.04,0.44,135.965,0.249,-16.887,0.981,0.0322,81
0.449,0.953,130.04,0.491,-7.409,0.0184,0.061,63
0.982,0.44,139.944,0.24,-8.144,0.000689,0.0529,29
0.874,0.502,141.776,0.392,-3.742,0.0543,0.203,51
0.945,0.473,119.922,0.51,-5.647,0.0402,0.14,40
0.964,0.522,170.944,0.51,-2.645,0.00109,0.095,69
0.855,0.873,107.868,0.884,-8.559,0.179,0.0615,69
0.658,0.653,99.99,0.219,-6.428,0.0215,0.0304,74
0.336,0.475,80.076,0.0988,-10.475,0.926,0.0272,49
0.697,0.672,91.945,0.868,-8.533,0.12,0.249,23
0.658,0.435,77.17,0.524,-5.949,0.699,0.0368,74
0.972,0.643,154.981,0.316,-0.121,0.0218,0.282,16
0.702,0.58,105.076,0.299,-5.565,0.0466,0.0337,76
0.596,0.71,148.869,0.721,-6.655,0.132,0.0575,73
0.94,0.549,175.044,0.909,-4.151,0.0329,0.108,36
0.9,0.674,126.01,0.77,-6.293,0.00617,0.0386,5
0.808,0.493,117.971,0.38,-3.365,0.000235,0.0362,70
0.177,0.398,175.098,0.22,-10.277,0.718,0.0374,1
0.682,0.773,150.974,0.81,-6.329,0.047,0.054,61
0.774,0.711,115.007,0.553,-6.769,0.549,0.0564,0
0.552,0.531,74.931,0.328,-5.945,0.436,0.0309,59
0.963,0.612,138.009,0.179,-3.912,0.00897,0.0531,66
0.962,0.367,97.105,0.294,-6.568,1.11e-06,0.0842,19
0.925,0.639,128.003,0.183,-5.408,0.000435,0.036,61
0.716,0.655,80.813,0.521,-5.077,0.476,0.0897,68
0.897,0.403,77.825,0.586,-4.367,0.00258,0.0689,36
0.895,0.526,101.016,0.655,-5.407,0.0603,0.0543,63
0.793,0.558,75.999,0.457,-6.861,0.000641,0.0374,61
0.154,0.495,102.673,0.147,-17.792,0.859,0.0301,54
0.527,0.589,138.023,0.576,-8.332,0.0932,0.0572,61
0.535,0.826,109.997,0.544,-7.23,0.144,0.0711,46
0.795,0.823,150.058,0.481,-4.337,0.381,0.29,34
0.403,0.443,143.462,0.41,-8.339,0.631,0.0322,77
0.693,0.415,167.826,0.572,-4.664,0.027,0.0318,39
0.295,0.618,126.026,0.129,-8.871,0.861,0.031,19
0.904,0.531,94.999,0.753,-3.869,0.00353,0.0419,61
0.755,0.667,109.535,0.883,-7.246,0.0966,0.069,72
0.659,0.639,111.024,0.54,-5.356,0.456,0.0307,50
0.989,0.493,135.995,0.405,-5.975,4.18e-05,0.111,24
0.433,0.307,160.9,0.224,-10.057,0.388,0.029,82
0.394,0.512,80.522,0.083,-10.202,0.0149,0.0263,65
0.367,0.769,103.621,0.535,-11.226,0.684,0.0312,76
0.671,0.331,149.915,0.241,-4.478,0.00472,0.0327,22
0.686,0.46,148.054,0.252,-5.948,0.00146,0.0367,72
0.788,0.753,127.521,0.964,-7.271,0.126,0.0383,1
0.849,0.595,113.682,0.926,-2.917,0.0953,0.0455,30
0.895,0.575,102.02,0.648,-3.417,0.0521,0.0541,60
0.449,0.41,139.449,0.235,-13.323,0.576,0.046,61
0.74,0.707,127.974,0.336,-4.311,0.179,0.0509,74
0.759,0.801,104.002,0.293,-4.694,0.00531,0.0494,61
0.705,0.474,136.808,0.766,-9.01,0.0974,0.0273,30
0.801,0.842,95.881,0.617,-4.167,0.157,0.228,76
0.538,0.552,96.04,0.708,-6.61,0.8,0.0249,0
0.601,0.371,87.975,0.596,-8.431,0.137,0.0277,0
0.725,0.615,164.292,0.969,-9.956,0.014,0.0605,37
0.326,0.495,136.243,0.371,-12.29,0.541,0.0365,73
0.933,0.269,104.601,0.153,-6.422,0.0665,0.183,37
0.586,0.834,102.048,0.878,-8.278,0.439,0.0267,63
0.394,0.693,104.114,0.721,-15.882,0.0782,0.0428,76
0.868,0.647,121.82,0.804,-6.427,0.088,0.106,69
0.81,0.654,114.623,0.661,-6.26,0.00719,0.0288,78
0.932,0.376,163.956,0.319,-5.342,4.99e-06,0.0984,53
0.903,0.728,125.016,0.185,-3.624,6.7e-05,0.0751,9
0.624,0.61,176.169,0.244,-4.773,0.6,0.309,80
0.953,0.631,141.99,0.422,-3.739,0.0241,0.0343,73
0.86,0.737,93.989,0.656,-2.652,0.11,0.0593,79
0.933,0.395,92.53,0.194,-3.6,8.74e-06,0.116,54
0.872,0.449,130.22,0.788,-4.992,0.000793,0.0507,54
0.553,0.602,130.594,0.971,-9.336,0.108,0.0328,0
0.7,0.545,83.506,0.799,-6.961,0.0982,0.0323,0
0.849,0.482,124.631,0.937,-9.198,0.641,0.0452,75
0.318,0.228,80.776,0.217,-10.945,0.954,0.0388,23
0.604,0.913,120.984,0.616,-11.38,0.474,0.102,17
0.83,0.746,100.015,0.364,-4.983,0.0901,0.0919,21
0.581,0.405,77.217,0.18,-5.499,0.232,0.031,41
0.695,0.437,102.178,0.413,-9.447,0.00111,0.0617,73
0.859,0.793,129.911,0.964,-3.774,0.266,0.0332,70
0.454,0.594,133.825,0.705,-9.422,0.497,0.0755,66
0.9,0.771,129.005,0.748,-6.906,3.52e-05,0.0468,12
0.663,0.64,132.77,0.663,-7.516,0.201,0.0374,82
0.524,0.432,135.956,0.183,-8.721,0.0289,0.0321,67
0.533,0.625,108.296,0.139,-11.903,0.659,0.0596,85
0.8,0.714,134.002,0.589,-4.808,0.127,0.0504,86
0.632,0.59,110.0,0.345,-7.996,0.301,0.0376,66
0.914,0.811,129.951,0.368,-3.764,0.00322,0.206,44
0.739,0.543,67.512,0.293,-7.16,0.00531,0.0393,43
0.917,0.42,138.119,0.836,-3.545,0.000452,0.0529,36
0.787,0.604,126.062,0.301,-3.674,0.0679,0.103,80
0.832,0.531,83.614,0.664,-7.206,0.628,0.162,35
0.429,0.466,179.462,0.375,-4.52,0.672,0.0445,65
0.816,0.736,126.02,0.466,-5.157,0.0319,0.0732,65
0.814,0.601,175.014,0.329,-4.402,0.000722,0.0498,14
0.607,0.386,147.207,0.532,-7.7,0.0112,0.0261,74
0.0221,0.367,103.169,0.158,-27.33,0.996,0.0459,66
0.287,0.593,77.117,0.639,-12.472,0.764,0.0469,0
0.575,0.881,123.989,0.396,-8.106,0.116,0.246,47
0.797,0.655,177.928,0.839,-4.787,0.198,0.153,80
0.746,0.675,146.028,0.846,-7.715,0.0328,0.0351,35
0.441,0.573,61.657,0.389,-5.799,0.186,0.0758,70
0.432,0.498,135.015,0.365,-14.386,0.688,0.0345,0
0.802,0.417,146.794,0.634,-4.848,0.116,0.107,34
0.788,0.533,131.947,0.742,-9.431,0.0121,0.0366,41
0.797,0.518,132.918,0.293,-5.153,0.000681,0.0309,73
0.607,0.745,183.991,0.647,-7.98,0.395,0.437,44
0.872,0.787,92.025,0.696,-2.117,0.0067,0.143,3
0.314,0.458,99.377,0.382,-11.769,0.913,0.0263,0
0.436,0.56,117.907,0.402,-8.761,0.918,0.491,0
0.524,0.748,95.01,0.661,-5.599,0.414,0.0338,84
0.846,0.51,139.927,0.475,-4.595,0.0101,0.0461,72
0.862,0.621,125.024,0.038,-7.449,0.0182,0.0413,55
0.968,0.523,140.009,0.397,-4.053,9.18e-06,0.07,27
0.995,0.326,105.459,0.092,-4.38,9.41e-05,0.147,60
0.644,0.844,122.061,0.591,-6.273,0.0828,0.0479,75
0.505,0.489,163.255,0.337,-8.022,0.579,0.117,77
0.884,0.406,153.124,0.0403,-5.939,5.34e-05,0.112,50
0.91,0.677,107.025,0.938,-1.755,0.171,0.0335,36
0.34,0.717,75.009,0.516,-8.782,0.299,0.0397,25
0.145,0.492,90.078,0.218,-14.504,0.872,0.0422,0
0.91,0.624,104.042,0.767,-5.703,0.0285,0.0297,74
0.648,0.715,181.648,0.938,-10.452,0.733,0.0504,36
0.764,0.824,107.998,0.881,-4.175,0.0888,0.0854,88
0.581,0.653,144.83,0.308,-12.702,0.107,0.0794,40
0.355,0.787,99.978,0.48,-11.429,0.896,0.0288,65
0.756,0.725,100.07,0.828,-5.013,0.362,0.0572,75
0.882,0.643,159.996,0.941,-5.431,0.363,0.0808,70
0.664,0.745,121.083,0.526,-5.476,0.322,0.235,63
0.243,0.477,87.018,0.0997,-17.551,0.499,0.0636,43
0.458,0.424,95.663,0.183,-10.625,0.656,0.0294,44
0.753,0.545,105.754,0.434,-4.618,0.0417,0.036,71
0.723,0.494,144.036,0.152,-4.559,0.0192,0.0441,72
0.178,0.194,88.178,0.234,-18.063,0.983,0.0392,23
0.228,0.449,122.975,0.435,-17.439,0.77,0.0358,21
0.791,0.648,124.029,0.699,-7.734,0.559,0.0299,41
0.84,0.381,167.891,0.632,-9.695,0.0114,0.054,21
0.825,0.508,100.548,0.715,-9.627,0.175,0.0451,63
0.739,0.751,95.003,0.405,-6.977,0.2,0.045,68
0.884,0.612,178.043,0.679,-4.113,0.0759,0.0454,71
0.0867,0.258,136.724,0.138,-20.752,0.722,0.0365,38
0.539,0.753,124.015,0.443,-6.946,0.0505,0.0393,67
0.345,0.659,84.761,0.338,-8.464,0.106,0.107,63
0.625,0.829,105.037,0.459,-8.912,0.327,0.0747,0
0.664,0.75,100.023,0.586,-7.306,0.428,0.0723,54
0.538,0.955,116.977,0.837,-8.394,0.132,0.0734,62
0.179,0.332,96.529,0.315,-11.83,0.879,0.0326,76
0.618,0.856,81.993,0.391,-4.892,0.0303,0.286,82
0.224,0.582,110.998,0.489,-11.773,0.635,0.0434,17
0.864,0.437,81.394,0.749,-7.842,0.396,0.0904,74
0.907,0.553,100.967,0.451,-5.623,0.00401,0.0484,63
0.953,0.594,179.937,0.809,-7.122,0.0161,0.239,23
0.858,0.518,117.897,0.249,-6.147,0.00563,0.0672,73
0.789,0.64,75.018,0.762,-4.891,0.0875,0.0644,69
0.593,0.672,98.02,0.438,-4.01,0.0223,0.0304,71
0.815,0.492,171.379,0.812,-5.499,0.00643,0.0487,66
0.658,0.637,96.072,0.328,-5.775,0.00918,0.0291,70
0.812,0.805,122.003,0.748,-5.43,0.0318,0.0925,20
0.422,0.756,112.751,0.487,-12.967,0.0165,0.0292,74
0.788,0.662,179.876,0.711,-4.55,0.0191,0.205,3
0.84,0.549,100.026,0.546,-8.935,0.0115,0.0392,49
0.879,0.742,133.946,0.936,-4.274,0.0696,0.0328,71
0.827,0.29,167.086,0.45,-3.451,0.000659,0.0362,72
0.839,0.494,126.329,0.219,-8.79,0.0534,0.0647,64
0.743,0.695,123.007,0.634,-3.85,0.0786,0.0329,64
0.912,0.365,140.192,0.701,-5.877,7.24e-05,0.0442,37
0.929,0.676,97.019,0.157,-3.194,0.186,0.0458,63
0.914,0.673,97.021,0.183,-3.962,0.229,0.0496,74
0.919,0.644,117.458,0.87,-6.289,0.179,0.0561,0
0.941,0.327,129.738,0.707,-3.294,0.0231,0.353,67
0.648,0.601,124.878,0.701,-6.724,0.624,0.0674,22
0.702,0.762,127.029,0.898,-5.87,0.0167,0.0432,63
0.612,0.399,128.167,0.0567,-7.814,0.00317,0.0358,59
0.905,0.495,147.139,0.411,-5.766,5.71e-05,0.07,20
0.632,0.382,78.936,0.716,-6.393,0.391,0.0411,72
0.748,0.503,125.896,0.356,-4.124,0.0305,0.0619,72
0.999,0.543,99.99,0.0466,-0.918,0.0865,0.18,0
0.576,0.553,109.827,0.457,-13.458,0.191,0.0304,70
0.797,0.77,96.879,0.964,-4.778,0.555,0.0345,26
0.874,0.734,122.953,0.905,-3.158,0.168,0.0662,0
0.929,0.676,97.019,0.157,-3.194,0.186,0.0458,63
0.439,0.495,174.663,0.546,-11.327,0.201,0.0283,42
0.283,0.471,130.373,0.23,-15.997,0.927,0.0308,54
0.66,0.664,99.946,0.355,-4.646,0.512,0.0243,65
0.959,0.471,155.121,0.219,-2.521,0.0444,0.0911,20
0.905,0.502,135.001,0.405,-5.658,0.00151,0.0713,13
0.995,0.326,105.459,0.092,-4.38,9.41e-05,0.147,60
0.848,0.544,99.039,0.489,-6.804,0.00395,0.0288,1
0.828,0.49,170.049,0.31,-4.374,0.0265,0.0379,47
0.343,0.468,75.002,0.231,-8.728,0.686,0.0252,17
0.848,0.251,163.709,0.207,-6.501,0.0377,0.0579,70
0.836,0.462,168.766,0.671,-5.766,0.00517,0.0621,77
0.949,0.359,180.025,0.302,-0.413,0.0124,0.0841,48
0.747,0.737,105.943,0.447,-4.818,0.269,0.0323,73
0.932,0.552,103.108,0.518,-3.782,0.000102,0.0426,68
0.363,0.652,96.644,0.478,-8.62,0.586,0.0433,39
0.995,0.228,92.409,0.0238,-3.281,2.49e-06,0.106,11
0.43,0.515,91.844,0.104,-9.935,0.0097,0.0372,85
0.179,0.546,95.037,0.272,-19.623,0.611,0.23,68
0.988,0.19,135.208,0.0792,-4.592,1.3e-06,0.146,18
0.477,0.498,75.986,0.168,-9.477,0.228,0.0322,20
0.422,0.303,62.793,0.348,-10.643,0.825,0.0297,22
0.67,0.726,119.939,0.156,-5.872,0.0631,0.0796,57
0.644,0.687,118.0,0.891,-12.455,0.101,0.046,10
0.749,0.516,94.974,0.33,-3.265,0.066,0.0642,44
0.555,0.456,101.31,0.776,-10.615,0.508,0.0369,0
0.983,0.319,75.373,0.28,-0.48,0.0079,0.38,58
